Type data;tSchool;Schooljaar;Voorlopig definitief;Vak omschrijving;Aantal vak deelnemers;tCentraal examen;tSchoolexamen;tVerschilSeCe;Percentiel ce;Percentiel se;Percentiel sece
School;27. 42505-20DP-000;18-19;Definitief;Muziek;44;6756818;7329545;572727;60;50;90
School;27. 42505-20DP-000;18-19;Definitief;Natuurkunde;153;7037908;6990849;-47058;65;86;31
School;27. 42505-20DP-000;18-19;Definitief;Nederlands;205;6660487;7169756;509268;86;98;34
School;27. 42505-20DP-000;18-19;Definitief;Scheikunde;154;6977922;7117532;139610;70;98;22
School;27. 42505-20DP-000;18-19;Definitief;Wiskunde A;50;7111999;6526000;-586000;84;31;89
School;27. 42505-20DP-000;18-19;Definitief;Wiskunde B;147;7685714;6649659;-1036054;84;43;91
School;27. 42505-20DP-000;18-19;Definitief;Wiskunde C;8;6200000;6412500;212500;60;49;60
School;27. 42505-20DP-000;18-19;Definitief;Wiskunde D;22;;7136363;;;24;
School;27. 42505-20DP-000;19-20;Definitief;Totaal;165;;6921954;;;65;
School;27. 42505-20DP-000;19-20;Definitief;Aardrijkskunde;49;;6675510;;;55;
School;27. 42505-20DP-000;19-20;Definitief;Biologie;105;;6909523;;;81;
School;27. 42505-20DP-000;19-20;Definitief;Duits;49;;7220408;;;86;
School;27. 42505-20DP-000;19-20;Definitief;Economie;88;;6434090;;;31;
School;27. 42505-20DP-000;19-20;Definitief;Engels;165;;7113939;;;34;
School;27. 42505-20DP-000;19-20;Definitief;Filosofie;56;;7178571;;;53;
School;27. 42505-20DP-000;19-20;Definitief;Frans;43;;7127906;;;65;
School;27. 42505-20DP-000;19-20;Definitief;Geschiedenis;100;;7264000;;;91;
School;27. 42505-20DP-000;19-20;Definitief;Grieks;50;;6928000;;;79;
School;27. 42505-20DP-000;19-20;Definitief;Kunst (beeldende vormgeving);14;;6914285;;;13;
School;27. 42505-20DP-000;19-20;Definitief;Kunst (drama);14;;7100000;;;28;
School;27. 42505-20DP-000;19-20;Definitief;Latijn;122;;6490163;;;62;
School;27. 42505-20DP-000;19-20;Definitief;Maatschappijleer;165;;7235151;;;55;
School;27. 42505-20DP-000;19-20;Definitief;Muziek;37;;7197297;;;28;
School;27. 42505-20DP-000;19-20;Definitief;Natuurkunde;106;;6510377;;;24;
School;27. 42505-20DP-000;19-20;Definitief;Nederlands;165;;7106060;;;86;
School;27. 42505-20DP-000;19-20;Definitief;Scheikunde;108;;6753703;;;53;
School;27. 42505-20DP-000;19-20;Definitief;Wiskunde A;72;;6597222;;;39;
School;27. 42505-20DP-000;19-20;Definitief;Wiskunde B;91;;6890109;;;50;
School;27. 42505-20DP-000;19-20;Definitief;Wiskunde C;2;;6600000;;;63;
School;27. 42505-20DP-000;19-20;Definitief;Wiskunde D;16;;6862500;;;3;
School;27. 42505-20DP-000;20-21;Definitief;Totaal;167;6704267;6923341;156401;53;60;46
School;27. 42505-20DP-000;20-21;Definitief;Aardrijkskunde;46;7000000;7006521;-19999;86;84;60
School;27. 42505-20DP-000;20-21;Definitief;Biologie;125;6368000;6916799;548799;50;86;24
School;27. 42505-20DP-000;20-21;Definitief;Duits;14;6971428;6721428;-250000;67;27;79
School;27. 42505-20DP-000;20-21;Definitief;Economie;91;6760439;6662637;-97802;98;65;100
School;27. 42505-20DP-000;20-21;Definitief;Engels;165;7229696;7030303;-199393;15;24;50
School;27. 42505-20DP-000;20-21;Definitief;Filosofie;34;7173529;7073529;-99999;81;53;81
School;27. 42505-20DP-000;20-21;Definitief;Frans;44;7270454;7084090;-186363;67;58;58
School;27. 42505-20DP-000;20-21;Definitief;Geschiedenis;89;7399999;7040449;-359550;96;84;86
School;27. 42505-20DP-000;20-21;Definitief;Grieks;64;6503125;6776562;273437;65;62;43
School;27. 42505-20DP-000;20-21;Definitief;Kunst (beeldende vormgeving);10;5910000;6780000;869999;17;7;62
School;27. 42505-20DP-000;20-21;Definitief;Kunst (drama);12;5866666;6791666;925000;19;10;46
School;27. 42505-20DP-000;20-21;Definitief;Latijn;104;5443269;6296153;852884;27;41;24
School;27. 42505-20DP-000;20-21;Definitief;Maatschappijleer;167;;7330538;;;77;
School;27. 42505-20DP-000;20-21;Definitief;Muziek;36;6413888;7250000;836111;40;10;80
School;27. 42505-20DP-000;20-21;Definitief;Natuurkunde;121;6516666;6651239;120000;15;39;27
School;27. 42505-20DP-000;20-21;Definitief;Nederlands;167;6492814;7143113;650299;29;81;20
School;27. 42505-20DP-000;20-21;Definitief;Scheikunde;123;6465573;6780487;298360;22;55;15
School;27. 42505-20DP-000;20-21;Definitief;Wiskunde A;59;7494915;6750847;-744067;98;70;91
School;27. 42505-20DP-000;20-21;Definitief;Wiskunde B;105;7112621;6866666;-291262;70;50;65
School;27. 42505-20DP-000;20-21;Definitief;Wiskunde C;2;7250000;7000000;-250000;94;87;87
School;27. 42505-20DP-000;20-21;Definitief;Wiskunde D;20;;7470000;;;44;
School;27. 42505-20DP-000;21-22;Definitief;Totaal;154;6779954;6970536;124265;74;84;55
School;27. 42505-20DP-000;21-22;Definitief;Aardrijkskunde;58;6500000;6891379;391379;43;72;24
School;27. 42505-20DP-000;21-22;Definitief;Biologie;115;6806956;6882608;75652;81;79;58
School;27. 42505-20DP-000;21-22;Definitief;Duits;24;7087499;7433333;345833;70;91;20
School;27. 42505-20DP-000;21-22;Definitief;Economie;78;6221794;6500000;278205;79;60;79
School;27. 42505-20DP-000;21-22;Definitief;Engels;154;7549350;7233766;-315584;77;53;65
School;27. 42505-20DP-000;21-22;Definitief;Filosofie;46;7478260;6926086;-552173;89;48;87
School;27. 42505-20DP-000;21-22;Definitief;Frans;38;7242105;6849999;-392105;70;43;84
School;27. 42505-20DP-000;21-22;Definitief;Geschiedenis;89;7042696;7160674;117977;98;93;79
School;27. 42505-20DP-000;21-22;Definitief;Grieks;88;6002272;6571590;569318;39;55;41
School;27. 42505-20DP-000;21-22;Definitief;Kunst (beeldende vormgeving);13;6938461;7115384;176923;75;22;82
School;27. 42505-20DP-000;21-22;Definitief;Kunst (drama);11;6627272;6827272;200000;28;10;91
School;27. 42505-20DP-000;21-22;Definitief;Latijn;69;5776811;6402898;626086;50;62;48
School;27. 42505-20DP-000;21-22;Definitief;Maatschappijleer;154;;7506493;;;81;
School;27. 42505-20DP-000;21-22;Definitief;Muziek;31;6587096;7548387;961290;55;64;64
School;27. 42505-20DP-000;21-22;Definitief;Natuurkunde;102;6614705;6728431;113725;22;55;20
School;27. 42505-20DP-000;21-22;Definitief;Nederlands;154;6448051;7066233;618181;60;79;27
School;27. 42505-20DP-000;21-22;Definitief;Scheikunde;103;7336893;6999999;-336893;77;86;46
School;27. 42505-20DP-000;21-22;Definitief;Wiskunde A;64;6856250;6821874;-34374;89;86;43
School;27. 42505-20DP-000;21-22;Definitief;Wiskunde B;86;6901162;6716279;-184883;70;50;65
School;27. 42505-20DP-000;21-22;Definitief;Wiskunde C;4;5850000;5925000;74999;28;35;42
School;27. 42505-20DP-000;21-22;Definitief;Wiskunde D;9;;7577777;;;64;
School;27. 42505-20DP-000;22-23;Definitief;Totaal;166;6775604;6883196;66927;46;65;31
School;27. 42505-20DP-000;22-23;Definitief;Aardrijkskunde;68;6339705;6736764;397058;29;65;36
School;27. 42505-20DP-000;22-23;Definitief;Biologie;106;6976415;6721698;-254716;60;72;43
School;27. 42505-20DP-000;22-23;Definitief;Duits;24;7062499;7166666;104166;53;81;22
School;27. 42505-20DP-000;22-23;Definitief;Economie;88;6271590;6356818;85227;41;48;53
School;27. 42505-20DP-000;22-23;Definitief;Engels;165;7306666;7128484;-178181;39;43;58
School;27. 42505-20DP-000;22-23;Definitief;Filosofie;60;7160000;7156666;-3333;73;64;73
School;27. 42505-20DP-000;22-23;Definitief;Frans;47;7017021;6763829;-253191;43;29;77
School;27. 42505-20DP-000;22-23;Definitief;Geschiedenis;98;7140816;7158163;17346;89;91;55
School;27. 42505-20DP-000;22-23;Definitief;Grieks;69;6337681;6640579;302898;43;67;27
School;27. 42505-20DP-000;22-23;Definitief;Kunst (beeldende vormgeving);18;6000000;7444444;1444444;4;47;4
School;27. 42505-20DP-000;22-23;Definitief;Kunst (drama);14;6653846;7228571;592307;19;46;37
School;27. 42505-20DP-000;22-23;Definitief;Latijn;101;5862376;6289108;426732;12;41;22
School;27. 42505-20DP-000;22-23;Definitief;Maatschappijleer;166;;7257228;;;65;
School;27. 42505-20DP-000;22-23;Definitief;Muziek;30;6566666;7480000;913333;20;40;30
School;27. 42505-20DP-000;22-23;Definitief;Natuurkunde;96;6392708;6860416;467708;22;62;12
School;27. 42505-20DP-000;22-23;Definitief;Nederlands;166;6583734;6907831;324096;74;70;46
School;27. 42505-20DP-000;22-23;Definitief;Scheikunde;91;7052747;6895604;-157142;46;77;29
School;27. 42505-20DP-000;22-23;Definitief;Wiskunde A;82;7308536;6719512;-589024;86;81;55
School;27. 42505-20DP-000;22-23;Definitief;Wiskunde B;79;7270886;6744303;-526582;62;43;77
School;27. 42505-20DP-000;22-23;Definitief;Wiskunde C;5;5340000;6200000;860000;16;54;16
School;27. 42505-20DP-000;22-23;Definitief;Wiskunde D;10;;6380000;;;6;
School;27. 42505-30GD-000;17-18;Definitief;Totaal;135;7010303;6988850;-38874;93;77;77
School;27. 42505-30GD-000;17-18;Definitief;Aardrijkskunde;68;6947058;7058823;111764;98;93;58
School;27. 42505-30GD-000;17-18;Definitief;Algemene natuurwetenschappen;135;;6737777;;;7;
School;27. 42505-30GD-000;17-18;Definitief;Biologie;92;6475000;6759782;284782;58;67;43
School;27. 42505-30GD-000;17-18;Definitief;Duits;22;6909090;6981818;72727;70;67;53
School;27. 42505-30GD-000;17-18;Definitief;Economie;77;7254545;6745454;-509090;98;79;96
School;27. 42505-30GD-000;17-18;Definitief;Engels;135;7406666;7300740;-105925;60;67;39
School;27. 42505-30GD-000;17-18;Definitief;Filosofie;24;7787500;7237500;-549999;98;72;100
School;27. 42505-30GD-000;17-18;Definitief;Frans;59;7323728;7066101;-257627;91;55;91
School;27. 42505-30GD-000;17-18;Definitief;Geschiedenis;59;7299999;7157627;-142372;96;93;81
School;27. 42505-30GD-000;17-18;Definitief;Grieks;47;6529787;6510638;-19148;50;22;72
School;27. 42505-30GD-000;17-18;Definitief;Kunst (beeldende vormgeving);15;6819999;6980000;160000;81;13;91
School;27. 42505-30GD-000;17-18;Definitief;Latijn;94;6124468;6813829;689361;36;91;10
School;27. 42505-30GD-000;17-18;Definitief;Maatschappijleer;135;;7385925;;;77;
School;27. 42505-30GD-000;17-18;Definitief;Muziek;16;6075000;7318750;1243750;10;20;50
School;27. 42505-30GD-000;17-18;Definitief;Natuurkunde;92;6820652;7052173;231521;22;96;10
School;27. 42505-30GD-000;17-18;Definitief;Nederlands;135;6838518;6997777;159259;100;86;79
School;27. 42505-30GD-000;17-18;Definitief;Scheikunde;85;7097647;7108235;10588;93;89;58
School;27. 42505-30GD-000;17-18;Definitief;Wiskunde A;47;7651063;6929787;-721276;100;89;91
School;27. 42505-30GD-000;17-18;Definitief;Wiskunde B;84;7677380;6647619;-1029761;84;22;86
School;27. 42505-30GD-000;17-18;Definitief;Wiskunde C;4;7000000;7125000;125000;87;87;48
School;27. 42505-30GD-000;17-18;Definitief;Wiskunde D;19;;7010526;;;9;
School;27. 42505-30GD-000;18-19;Definitief;Totaal;121;7100865;7068243;-97307;96;89;77
School;27. 42505-30GD-000;18-19;Definitief;Aardrijkskunde;57;6724561;6847368;122807;77;86;53
School;27. 42505-30GD-000;18-19;Definitief;Algemene natuurwetenschappen;2;;5850000;;;12;
School;27. 42505-30GD-000;18-19;Definitief;Biologie;81;6941975;6923456;-18518;98;84;93
School;27. 42505-30GD-000;18-19;Definitief;Duits;21;6961904;6738095;-223809;81;43;89
School;27. 42505-30GD-000;18-19;Definitief;Economie;75;7088000;6917333;-170666;100;91;74
School;27. 42505-30GD-000;18-19;Definitief;Engels;121;7541322;7303305;-238016;74;79;60
School;27. 42505-30GD-000;18-19;Definitief;Filosofie;18;7244444;7305555;61111;87;75;53
School;27. 42505-30GD-000;18-19;Definitief;Frans;54;7535185;7153703;-381481;86;58;91
School;27. 42505-30GD-000;18-19;Definitief;Geschiedenis;49;6583673;7024489;440816;70;74;43
School;27. 42505-30GD-000;18-19;Definitief;Grieks;43;6402325;6734883;332558;39;67;31
School;27. 42505-30GD-000;18-19;Definitief;Kunst (beeldende vormgeving);13;6138461;7084615;946153;20;20;46
School;27. 42505-30GD-000;18-19;Definitief;Kunst (drama);12;6000000;6891666;891666;28;28;64
School;27. 42505-30GD-000;18-19;Definitief;Latijn;84;6880952;6789285;-91666;74;93;36
School;27. 42505-30GD-000;18-19;Definitief;Maatschappijleer;121;;7600000;;;89;
School;27. 42505-30GD-000;18-19;Definitief;Muziek;10;6770000;7029999;259999;70;20;100
School;27. 42505-30GD-000;18-19;Definitief;Natuurkunde;80;7012499;7202500;190000;62;98;17
School;27. 42505-30GD-000;18-19;Definitief;Nederlands;121;6889256;7033057;143801;98;84;77
School;27. 42505-30GD-000;18-19;Definitief;Scheikunde;80;7514999;7141250;-373750;100;100;86
School;27. 42505-30GD-000;18-19;Definitief;Wiskunde A;38;6831578;6260526;-571052;46;10;84
School;27. 42505-30GD-000;18-19;Definitief;Wiskunde B;82;7995121;7067073;-928048;96;81;77
School;27. 42505-30GD-000;18-19;Definitief;Wiskunde C;1;5300000;5700000;400000;12;4;38
School;27. 42505-30GD-000;18-19;Definitief;Wiskunde D;21;;7323809;;;43;
School;27. 42505-30GD-000;19-20;Definitief;Totaal;179;;6985738;;;77;
School;27. 42505-30GD-000;19-20;Definitief;Aardrijkskunde;67;;7117910;;;91;
School;27. 42505-30GD-000;19-20;Definitief;Biologie;129;;6838759;;;72;
School;27. 42505-30GD-000;19-20;Definitief;Duits;35;;7197142;;;81;
School;27. 42505-30GD-000;19-20;Definitief;Economie;106;;6855660;;;81;
School;27. 42505-30GD-000;19-20;Definitief;Engels;179;;7246368;;;48;
School;27. 42505-30GD-000;19-20;Definitief;Filosofie;39;;6807692;;;23;
School;27. 42505-30GD-000;19-20;Definitief;Frans;60;;7166666;;;74;
School;27. 42505-30GD-000;19-20;Definitief;Geschiedenis;77;;7041558;;;84;
School;27. 42505-30GD-000;19-20;Definitief;Grieks;41;;6824390;;;70;
School;27. 42505-30GD-000;19-20;Definitief;Kunst (beeldende vormgeving);16;;6874999;;;10;
School;27. 42505-30GD-000;19-20;Definitief;Kunst (drama);19;;7068421;;;19;
School;27. 42505-30GD-000;19-20;Definitief;Latijn;143;;6466433;;;58;
School;27. 42505-30GD-000;19-20;Definitief;Maatschappijleer;179;;7308938;;;74;
School;27. 42505-30GD-000;19-20;Definitief;Muziek;21;;7399999;;;37;
School;27. 42505-30GD-000;19-20;Definitief;Natuurkunde;130;;6853846;;;65;
School;27. 42505-30GD-000;19-20;Definitief;Nederlands;179;;7079888;;;77;
School;27. 42505-30GD-000;19-20;Definitief;Scheikunde;123;;7030894;;;89;
School;27. 42505-30GD-000;19-20;Definitief;Wiskunde A;63;;6292063;;;12;
School;27. 42505-30GD-000;19-20;Definitief;Wiskunde B;112;;7033928;;;62;
School;27. 42505-30GD-000;19-20;Definitief;Wiskunde C;4;;5925000;;;21;
School;27. 42505-30GD-000;19-20;Definitief;Wiskunde D;24;;7545833;;;47;
School;27. 42505-30GD-000;20-21;Definitief;Totaal;141;6796551;7036422;177504;79;93;41
School;27. 42505-30GD-000;20-21;Definitief;Aardrijkskunde;62;6720967;6966129;245161;62;79;31
School;27. 42505-30GD-000;20-21;Definitief;Biologie;103;6124271;6789320;665048;15;60;10
School;27. 42505-30GD-000;20-21;Definitief;Duits;32;6809375;7265624;456249;46;91;15
School;27. 42505-30GD-000;20-21;Definitief;Economie;83;6548192;6820481;272289;96;81;74
School;27. 42505-30GD-000;20-21;Definitief;Engels;141;7439007;7216312;-222695;46;58;53
School;27. 42505-30GD-000;20-21;Definitief;Filosofie;22;7522727;7481818;-40909;95;84;75
School;27. 42505-30GD-000;20-21;Definitief;Frans;39;7771794;7420512;-351282;98;89;79
School;27. 42505-30GD-000;20-21;Definitief;Geschiedenis;52;7007692;7117307;109615;77;91;60
School;27. 42505-30GD-000;20-21;Definitief;Grieks;45;6553333;7246666;693333;70;98;20
School;27. 42505-30GD-000;20-21;Definitief;Kunst (beeldende vormgeving);22;5590909;7027272;1436363;10;20;17
School;27. 42505-30GD-000;20-21;Definitief;Kunst (drama);14;6416666;7014285;600000;46;19;91
School;27. 42505-30GD-000;20-21;Definitief;Latijn;100;5704999;6220000;515000;41;34;50
School;27. 42505-30GD-000;20-21;Definitief;Maatschappijleer;141;;7534751;;;89;
School;27. 42505-30GD-000;20-21;Definitief;Muziek;16;7550000;7481250;-68750;100;46;100
School;27. 42505-30GD-000;20-21;Definitief;Natuurkunde;105;6765714;6842857;77142;41;72;34
School;27. 42505-30GD-000;20-21;Definitief;Nederlands;141;6786524;7295744;509219;84;96;31
School;27. 42505-30GD-000;20-21;Definitief;Scheikunde;102;7045098;7016666;-28431;77;89;39
School;27. 42505-30GD-000;20-21;Definitief;Wiskunde A;48;7035416;6391666;-643749;62;20;84
School;27. 42505-30GD-000;20-21;Definitief;Wiskunde B;91;7298901;6979120;-319780;79;65;70
School;27. 42505-30GD-000;20-21;Definitief;Wiskunde C;2;6699999;5800000;-900000;76;4;94
School;27. 42505-30GD-000;20-21;Definitief;Wiskunde D;20;;7325000;;;34;
School;27. 42505-30GD-000;21-22;Definitief;Totaal;145;6928432;7079558;89499;100;96;67
School;27. 42505-30GD-000;21-22;Definitief;Aardrijkskunde;52;6671153;7001923;330769;70;91;31
School;27. 42505-30GD-000;21-22;Definitief;Biologie;98;6603061;6920408;317346;55;84;17
School;27. 42505-30GD-000;21-22;Definitief;Duits;44;6779545;6902272;122727;50;55;50
School;27. 42505-30GD-000;21-22;Definitief;Economie;83;6565060;6753012;187951;100;93;86
School;27. 42505-30GD-000;21-22;Definitief;Engels;145;7594482;7336551;-257931;96;72;60
School;27. 42505-30GD-000;21-22;Definitief;Filosofie;19;7257894;6973684;-284210;75;53;75
School;27. 42505-30GD-000;21-22;Definitief;Frans;67;7528358;7325373;-202985;89;84;65
School;27. 42505-30GD-000;21-22;Definitief;Geschiedenis;58;6365517;7017241;651724;55;86;24
School;27. 42505-30GD-000;21-22;Definitief;Grieks;98;6068367;6801020;732653;43;72;24
School;27. 42505-30GD-000;21-22;Definitief;Kunst (beeldende vormgeving);13;7115384;6992307;-123076;82;10;94
School;27. 42505-30GD-000;21-22;Definitief;Kunst (drama);15;6799999;7186666;446153;37;28;55
School;27. 42505-30GD-000;21-22;Definitief;Latijn;49;5787755;6353061;565306;53;53;58
School;27. 42505-30GD-000;21-22;Definitief;Maatschappijleer;145;;7622758;;;89;
School;27. 42505-30GD-000;21-22;Definitief;Muziek;10;7219999;7520000;300000;91;55;91
School;27. 42505-30GD-000;21-22;Definitief;Natuurkunde;99;7145454;6976767;-168686;74;91;41
School;27. 42505-30GD-000;21-22;Definitief;Nederlands;145;6731724;7295862;564137;100;96;39
School;27. 42505-30GD-000;21-22;Definitief;Scheikunde;100;7672000;7193000;-479000;96;98;58
School;27. 42505-30GD-000;21-22;Definitief;Wiskunde A;64;6984375;6525000;-459375;91;62;96
School;27. 42505-30GD-000;21-22;Definitief;Wiskunde B;79;7418987;6988607;-430379;91;72;89
School;27. 42505-30GD-000;21-22;Definitief;Wiskunde C;2;6150000;5950000;-199999;42;38;56
School;27. 42505-30GD-000;21-22;Definitief;Wiskunde D;19;;6978947;;;11;
School;27. 42505-30GD-000;22-23;Definitief;Totaal;119;7040532;7049782;-48027;86;96;46
School;27. 42505-30GD-000;22-23;Definitief;Aardrijkskunde;45;6613333;6735555;122222;67;62;55
School;27. 42505-30GD-000;22-23;Definitief;Biologie;83;7132530;6726506;-406024;79;74;62
School;27. 42505-30GD-000;22-23;Definitief;Duits;16;7550000;7506250;-43749;91;98;36
School;27. 42505-30GD-000;22-23;Definitief;Economie;61;7103278;6824590;-278688;98;93;77
School;27. 42505-30GD-000;22-23;Definitief;Engels;119;7534453;7257142;-277310;89;62;72
School;27. 42505-30GD-000;22-23;Definitief;Filosofie;26;7596153;7526923;-69230;95;98;75
School;27. 42505-30GD-000;22-23;Definitief;Frans;43;7630232;7486046;-144186;91;89;67
School;27. 42505-30GD-000;22-23;Definitief;Geschiedenis;52;6990384;7011538;21153;74;84;53
School;27. 42505-30GD-000;22-23;Definitief;Grieks;63;6585714;6885714;300000;62;86;29
School;27. 42505-30GD-000;22-23;Definitief;Kunst (beeldende vormgeving);14;6521428;7228571;707142;16;22;29
School;27. 42505-30GD-000;22-23;Definitief;Kunst (drama);13;6827272;7107692;109090;37;19;73
School;27. 42505-30GD-000;22-23;Definitief;Latijn;57;5861403;6292982;431578;10;43;20
School;27. 42505-30GD-000;22-23;Definitief;Maatschappijleer;119;;7484873;;;79;
School;27. 42505-30GD-000;22-23;Definitief;Muziek;15;6693333;7233333;539999;30;10;90
School;27. 42505-30GD-000;22-23;Definitief;Natuurkunde;85;6671764;7130588;458823;39;93;15
School;27. 42505-30GD-000;22-23;Definitief;Nederlands;119;6901680;7161344;259663;100;96;50
School;27. 42505-30GD-000;22-23;Definitief;Scheikunde;86;7450000;7262790;-187209;84;100;34
School;27. 42505-30GD-000;22-23;Definitief;Wiskunde A;42;7214285;6411904;-802380;62;36;81
School;27. 42505-30GD-000;22-23;Definitief;Wiskunde B;76;7280263;6686842;-593421;67;34;91
School;27. 42505-30GD-000;22-23;Definitief;Wiskunde C;1;8500000;7900000;-600000;100;100;85
School;27. 42505-30GD-000;22-23;Definitief;Wiskunde D;12;;7408333;;;29;
School;17. 42510-20BV-000;17-18;Definitief;Totaal;147;6516856;6864501;269095;17;53;12
School;17. 42510-20BV-000;17-18;Definitief;Aardrijkskunde;52;6144230;6473076;328846;20;29;29
School;17. 42510-20BV-000;17-18;Definitief;Biologie;91;6256043;6705494;449450;22;46;22
School;17. 42510-20BV-000;17-18;Definitief;Duits;27;6166666;6014814;-151851;10;3;81
School;17. 42510-20BV-000;17-18;Definitief;Economie;59;6152542;6606779;454237;22;55;12
School;17. 42510-20BV-000;17-18;Definitief;Engels;147;7206802;7140136;-66666;22;36;36
School;17. 42510-20BV-000;17-18;Definitief;Filosofie;57;6722807;7429824;707017;40;86;20
School;17. 42510-20BV-000;17-18;Definitief;Frans;21;6485714;6928571;442857;24;39;24
