Type data;tSchool;Schooljaar;Vak omschrijving;Aantal vak deelnemers;Totaal aantal vak deelnemers
School;36. 41475-15JM-000;17-18;Natuurkunde;66;116
School;36. 41475-15JM-000;17-18;Nederlands;116;116
School;36. 41475-15JM-000;17-18;Rekentoets;116;116
School;36. 41475-15JM-000;17-18;Scheikunde;74;116
School;36. 41475-15JM-000;17-18;Wiskunde A;41;116
School;36. 41475-15JM-000;17-18;Wiskunde B;75;116
School;36. 41475-15JM-000;17-18;Wiskunde D;13;116
School;36. 41475-15JM-000;18-19;Aardrijkskunde;13;112
School;36. 41475-15JM-000;18-19;Biologie;74;112
School;36. 41475-15JM-000;18-19;Duits;62;112
School;36. 41475-15JM-000;18-19;Economie;54;112
School;36. 41475-15JM-000;18-19;Engels;112;112
School;36. 41475-15JM-000;18-19;Filosofie;8;112
School;36. 41475-15JM-000;18-19;Frans;41;112
School;36. 41475-15JM-000;18-19;Geschiedenis;51;112
School;36. 41475-15JM-000;18-19;Grieks;21;112
School;36. 41475-15JM-000;18-19;Kunst (beeldende vormgeving);9;112
School;36. 41475-15JM-000;18-19;Kunst (muziek);1;112
School;36. 41475-15JM-000;18-19;Latijn;91;112
School;36. 41475-15JM-000;18-19;Lichamelijke opvoeding;112;112
School;36. 41475-15JM-000;18-19;Maatschappijleer;112;112
School;36. 41475-15JM-000;18-19;Maatschappijwetenschappen;26;112
School;36. 41475-15JM-000;18-19;Management en organisatie;20;112
School;36. 41475-15JM-000;18-19;Natuurkunde;67;112
School;36. 41475-15JM-000;18-19;Nederlands;112;112
School;36. 41475-15JM-000;18-19;Rekentoets;112;112
School;36. 41475-15JM-000;18-19;Scheikunde;71;112
School;36. 41475-15JM-000;18-19;Wiskunde A;36;112
School;36. 41475-15JM-000;18-19;Wiskunde B;76;112
School;36. 41475-15JM-000;18-19;Wiskunde D;17;112
School;36. 41475-15JM-000;19-20;Aardrijkskunde;19;130
School;36. 41475-15JM-000;19-20;Biologie;80;130
School;36. 41475-15JM-000;19-20;Duits;60;130
School;36. 41475-15JM-000;19-20;Economie;64;130
School;36. 41475-15JM-000;19-20;Engels;129;130
School;36. 41475-15JM-000;19-20;Filosofie;16;130
School;36. 41475-15JM-000;19-20;Frans;34;130
School;36. 41475-15JM-000;19-20;Geschiedenis;65;130
School;36. 41475-15JM-000;19-20;Grieks;21;130
School;36. 41475-15JM-000;19-20;Kunst (beeldende vormgeving);18;130
School;36. 41475-15JM-000;19-20;Latijn;111;130
School;36. 41475-15JM-000;19-20;Lichamelijke opvoeding;122;130
School;36. 41475-15JM-000;19-20;Maatschappijleer;130;130
School;36. 41475-15JM-000;19-20;Maatschappijwetenschappen;28;130
School;36. 41475-15JM-000;19-20;Management en organisatie;22;130
School;36. 41475-15JM-000;19-20;Natuurkunde;78;130
School;36. 41475-15JM-000;19-20;Nederlands;129;130
School;36. 41475-15JM-000;19-20;Scheikunde;77;130
School;36. 41475-15JM-000;19-20;Wiskunde A;51;130
School;36. 41475-15JM-000;19-20;Wiskunde B;79;130
School;36. 41475-15JM-000;19-20;Wiskunde D;9;130
School;36. 41475-15JM-000;20-21;Aardrijkskunde;8;162
School;36. 41475-15JM-000;20-21;Bedrijfseconomie;37;162
School;36. 41475-15JM-000;20-21;Biologie;100;162
School;36. 41475-15JM-000;20-21;Duits;61;162
School;36. 41475-15JM-000;20-21;Economie;66;162
School;36. 41475-15JM-000;20-21;Engels;162;162
School;36. 41475-15JM-000;20-21;Filosofie;25;162
School;36. 41475-15JM-000;20-21;Frans;64;162
School;36. 41475-15JM-000;20-21;Geschiedenis;68;162
School;36. 41475-15JM-000;20-21;Grieks;71;162
School;36. 41475-15JM-000;20-21;Kunst (beeldende vormgeving);20;162
School;36. 41475-15JM-000;20-21;Latijn;93;162
School;36. 41475-15JM-000;20-21;Lichamelijke opvoeding;155;162
School;36. 41475-15JM-000;20-21;Maatschappijleer;162;162
School;36. 41475-15JM-000;20-21;Maatschappijwetenschappen;52;162
School;36. 41475-15JM-000;20-21;Management en organisatie;3;162
School;36. 41475-15JM-000;20-21;Natuurkunde;109;162
School;36. 41475-15JM-000;20-21;Nederlands;162;162
School;36. 41475-15JM-000;20-21;Scheikunde;100;162
School;36. 41475-15JM-000;20-21;Wiskunde A;51;162
School;36. 41475-15JM-000;20-21;Wiskunde B;110;162
School;36. 41475-15JM-000;20-21;Wiskunde C;1;162
School;36. 41475-15JM-000;20-21;Wiskunde D;22;162
School;36. 41475-15JM-000;21-22;Aardrijkskunde;12;138
School;36. 41475-15JM-000;21-22;Bedrijfseconomie;31;138
School;36. 41475-15JM-000;21-22;Biologie;81;138
School;36. 41475-15JM-000;21-22;Duits;66;138
School;36. 41475-15JM-000;21-22;Economie;59;138
School;36. 41475-15JM-000;21-22;Engels;138;138
School;36. 41475-15JM-000;21-22;Filosofie;27;138
School;36. 41475-15JM-000;21-22;Frans;26;138
School;36. 41475-15JM-000;21-22;Geschiedenis;66;138
School;36. 41475-15JM-000;21-22;Grieks;46;138
School;36. 41475-15JM-000;21-22;Kunst (beeldende vormgeving);19;138
School;36. 41475-15JM-000;21-22;Latijn;95;138
School;36. 41475-15JM-000;21-22;Lichamelijke opvoeding;138;138
School;36. 41475-15JM-000;21-22;Maatschappijleer;138;138
School;36. 41475-15JM-000;21-22;Maatschappijwetenschappen;39;138
School;36. 41475-15JM-000;21-22;Natuurkunde;83;138
School;36. 41475-15JM-000;21-22;Nederlands;138;138
School;36. 41475-15JM-000;21-22;Scheikunde;83;138
School;36. 41475-15JM-000;21-22;Wiskunde A;54;138
School;36. 41475-15JM-000;21-22;Wiskunde B;81;138
School;36. 41475-15JM-000;21-22;Wiskunde C;3;138
School;36. 41475-15JM-000;21-22;Wiskunde D;27;138
School;36. 41475-15JM-000;22-23;Aardrijkskunde;14;140
School;36. 41475-15JM-000;22-23;Bedrijfseconomie;36;140
School;36. 41475-15JM-000;22-23;Biologie;79;140
School;36. 41475-15JM-000;22-23;Duits;50;140
School;36. 41475-15JM-000;22-23;Economie;45;140
School;36. 41475-15JM-000;22-23;Engels;140;140
School;36. 41475-15JM-000;22-23;Filosofie;40;140
School;36. 41475-15JM-000;22-23;Frans;36;140
School;36. 41475-15JM-000;22-23;Geschiedenis;72;140
School;36. 41475-15JM-000;22-23;Grieks;30;140
School;36. 41475-15JM-000;22-23;Kunst (beeldende vormgeving);15;140
School;36. 41475-15JM-000;22-23;Latijn;110;140
School;36. 41475-15JM-000;22-23;Lichamelijke opvoeding;140;140
School;36. 41475-15JM-000;22-23;Maatschappijleer;140;140
School;36. 41475-15JM-000;22-23;Maatschappijwetenschappen;47;140
School;36. 41475-15JM-000;22-23;Natuurkunde;79;140
School;36. 41475-15JM-000;22-23;Nederlands;140;140
School;36. 41475-15JM-000;22-23;Scheikunde;81;140
School;36. 41475-15JM-000;22-23;Wiskunde A;68;140
School;36. 41475-15JM-000;22-23;Wiskunde B;70;140
School;36. 41475-15JM-000;22-23;Wiskunde C;2;140
School;36. 41475-15JM-000;22-23;Wiskunde D;10;140
School;11. 41513-20KZ-000;17-18;Aardrijkskunde;34;98
School;11. 41513-20KZ-000;17-18;Biologie;64;98
School;11. 41513-20KZ-000;17-18;Duits;36;98
School;11. 41513-20KZ-000;17-18;Economie;52;98
School;11. 41513-20KZ-000;17-18;Engels;98;98
School;11. 41513-20KZ-000;17-18;Frans;26;98
School;11. 41513-20KZ-000;17-18;Geschiedenis;38;98
School;11. 41513-20KZ-000;17-18;Grieks;32;98
School;11. 41513-20KZ-000;17-18;Kunst (beeldende vormgeving);24;98
School;11. 41513-20KZ-000;17-18;Latijn;70;98
School;11. 41513-20KZ-000;17-18;Lichamelijke opvoeding;95;98
School;11. 41513-20KZ-000;17-18;Maatschappijleer;98;98
School;11. 41513-20KZ-000;17-18;Management en organisatie;12;98
School;11. 41513-20KZ-000;17-18;Muziek;15;98
School;11. 41513-20KZ-000;17-18;Natuurkunde;63;98
School;11. 41513-20KZ-000;17-18;Nederlands;98;98
School;11. 41513-20KZ-000;17-18;Rekentoets;98;98
School;11. 41513-20KZ-000;17-18;Scheikunde;65;98
School;11. 41513-20KZ-000;17-18;Wiskunde A;39;98
School;11. 41513-20KZ-000;17-18;Wiskunde B;51;98
School;11. 41513-20KZ-000;17-18;Wiskunde C;8;98
School;11. 41513-20KZ-000;17-18;Wiskunde D;19;98
School;11. 41513-20KZ-000;18-19;Aardrijkskunde;59;111
School;11. 41513-20KZ-000;18-19;Biologie;82;111
School;11. 41513-20KZ-000;18-19;Duits;32;111
School;11. 41513-20KZ-000;18-19;Economie;37;111
School;11. 41513-20KZ-000;18-19;Engels;111;111
School;11. 41513-20KZ-000;18-19;Frans;36;111
School;11. 41513-20KZ-000;18-19;Geschiedenis;40;111
School;11. 41513-20KZ-000;18-19;Grieks;37;111
School;11. 41513-20KZ-000;18-19;Kunst (beeldende vormgeving);18;111
School;11. 41513-20KZ-000;18-19;Latijn;77;111
School;11. 41513-20KZ-000;18-19;Lichamelijke opvoeding;104;111
School;11. 41513-20KZ-000;18-19;Maatschappijleer;111;111
School;11. 41513-20KZ-000;18-19;Management en organisatie;13;111
School;11. 41513-20KZ-000;18-19;Muziek;12;111
School;11. 41513-20KZ-000;18-19;Natuurkunde;73;111
School;11. 41513-20KZ-000;18-19;Nederlands;111;111
School;11. 41513-20KZ-000;18-19;Rekentoets;111;111
School;11. 41513-20KZ-000;18-19;Scheikunde;82;111
School;11. 41513-20KZ-000;18-19;Wiskunde A;46;111
School;11. 41513-20KZ-000;18-19;Wiskunde B;65;111
School;11. 41513-20KZ-000;18-19;Wiskunde D;11;111
School;11. 41513-20KZ-000;19-20;Aardrijkskunde;79;145
School;11. 41513-20KZ-000;19-20;Biologie;88;145
School;11. 41513-20KZ-000;19-20;Duits;48;145
School;11. 41513-20KZ-000;19-20;Economie;58;145
School;11. 41513-20KZ-000;19-20;Engels;145;145
School;11. 41513-20KZ-000;19-20;Frans;44;145
School;11. 41513-20KZ-000;19-20;Geschiedenis;76;145
School;11. 41513-20KZ-000;19-20;Grieks;60;145
School;11. 41513-20KZ-000;19-20;Kunst (beeldende vormgeving);20;145
School;11. 41513-20KZ-000;19-20;Latijn;94;145
School;11. 41513-20KZ-000;19-20;Lichamelijke opvoeding;142;145
School;11. 41513-20KZ-000;19-20;Maatschappijleer;145;145
School;11. 41513-20KZ-000;19-20;Management en organisatie;33;145
School;11. 41513-20KZ-000;19-20;Muziek;10;145
School;11. 41513-20KZ-000;19-20;Natuurkunde;85;145
School;11. 41513-20KZ-000;19-20;Nederlands;145;145
School;11. 41513-20KZ-000;19-20;Russische taal en literatuur;1;145
School;11. 41513-20KZ-000;19-20;Scheikunde;90;145
School;11. 41513-20KZ-000;19-20;Wiskunde A;70;145
School;11. 41513-20KZ-000;19-20;Wiskunde B;69;145
School;11. 41513-20KZ-000;19-20;Wiskunde C;6;145
School;11. 41513-20KZ-000;19-20;Wiskunde D;18;145
School;11. 41513-20KZ-000;20-21;Aardrijkskunde;78;117
School;11. 41513-20KZ-000;20-21;Bedrijfseconomie;24;117
School;11. 41513-20KZ-000;20-21;Biologie;71;117
School;11. 41513-20KZ-000;20-21;Duits;29;117
School;11. 41513-20KZ-000;20-21;Economie;41;117
School;11. 41513-20KZ-000;20-21;Engels;117;117
School;11. 41513-20KZ-000;20-21;Frans;33;117
School;11. 41513-20KZ-000;20-21;Geschiedenis;63;117
School;11. 41513-20KZ-000;20-21;Grieks;43;117
School;11. 41513-20KZ-000;20-21;Kunst (beeldende vormgeving);23;117
School;11. 41513-20KZ-000;20-21;Latijn;80;117
School;11. 41513-20KZ-000;20-21;Lichamelijke opvoeding;115;117
School;11. 41513-20KZ-000;20-21;Maatschappijleer;117;117
School;11. 41513-20KZ-000;20-21;Muziek;7;117
School;11. 41513-20KZ-000;20-21;Natuurkunde;68;117
School;11. 41513-20KZ-000;20-21;Nederlands;117;117
School;11. 41513-20KZ-000;20-21;Scheikunde;73;117
School;11. 41513-20KZ-000;20-21;Wiskunde A;42;117
School;11. 41513-20KZ-000;20-21;Wiskunde B;70;117
School;11. 41513-20KZ-000;20-21;Wiskunde C;5;117
School;11. 41513-20KZ-000;20-21;Wiskunde D;17;117
School;11. 41513-20KZ-000;21-22;Aardrijkskunde;80;133
School;11. 41513-20KZ-000;21-22;Bedrijfseconomie;34;133
School;11. 41513-20KZ-000;21-22;Biologie;70;133
School;11. 41513-20KZ-000;21-22;Duits;39;133
School;11. 41513-20KZ-000;21-22;Economie;67;133
School;11. 41513-20KZ-000;21-22;Engels;133;133
School;11. 41513-20KZ-000;21-22;Frans;33;133
School;11. 41513-20KZ-000;21-22;Geschiedenis;80;133
School;11. 41513-20KZ-000;21-22;Grieks;45;133
School;11. 41513-20KZ-000;21-22;Kunst (beeldende vormgeving);28;133
School;11. 41513-20KZ-000;21-22;Latijn;95;133
School;11. 41513-20KZ-000;21-22;Lichamelijke opvoeding;131;133
School;11. 41513-20KZ-000;21-22;Maatschappijleer;133;133
School;11. 41513-20KZ-000;21-22;Muziek;12;133
School;11. 41513-20KZ-000;21-22;Natuurkunde;69;133
School;11. 41513-20KZ-000;21-22;Nederlands;133;133
School;11. 41513-20KZ-000;21-22;Scheikunde;72;133
School;11. 41513-20KZ-000;21-22;Wiskunde A;69;133
School;11. 41513-20KZ-000;21-22;Wiskunde B;62;133
School;11. 41513-20KZ-000;21-22;Wiskunde C;2;133
School;11. 41513-20KZ-000;21-22;Wiskunde D;25;133
School;11. 41513-20KZ-000;22-23;Aardrijkskunde;67;110
School;11. 41513-20KZ-000;22-23;Bedrijfseconomie;30;110
School;11. 41513-20KZ-000;22-23;Biologie;66;110
School;11. 41513-20KZ-000;22-23;Duits;38;110
School;11. 41513-20KZ-000;22-23;Economie;55;110
School;11. 41513-20KZ-000;22-23;Engels;110;110
School;11. 41513-20KZ-000;22-23;Frans;23;110
School;11. 41513-20KZ-000;22-23;Geschiedenis;59;110
School;11. 41513-20KZ-000;22-23;Grieks;27;110
School;11. 41513-20KZ-000;22-23;Kunst (beeldende vormgeving);29;110
School;11. 41513-20KZ-000;22-23;Latijn;91;110
School;11. 41513-20KZ-000;22-23;Lichamelijke opvoeding;105;110
School;11. 41513-20KZ-000;22-23;Maatschappijleer;110;110
School;11. 41513-20KZ-000;22-23;Muziek;12;110
School;11. 41513-20KZ-000;22-23;Natuurkunde;56;110
School;11. 41513-20KZ-000;22-23;Nederlands;110;110
School;11. 41513-20KZ-000;22-23;Scheikunde;65;110
School;11. 41513-20KZ-000;22-23;Wiskunde A;48;110
School;11. 41513-20KZ-000;22-23;Wiskunde B;57;110
School;11. 41513-20KZ-000;22-23;Wiskunde C;5;110
School;11. 41513-20KZ-000;22-23;Wiskunde D;18;110
School;14. 41525-20AI-000;17-18;Aardrijkskunde;27;112
School;14. 41525-20AI-000;17-18;Algemene natuurwetenschappen;1;112
School;14. 41525-20AI-000;17-18;Biologie;73;112
School;14. 41525-20AI-000;17-18;Duits;39;112
School;14. 41525-20AI-000;17-18;Economie;68;112
School;14. 41525-20AI-000;17-18;Engels;112;112
School;14. 41525-20AI-000;17-18;Filosofie;22;112
School;14. 41525-20AI-000;17-18;Frans;35;112
School;14. 41525-20AI-000;17-18;Geschiedenis;39;112
School;14. 41525-20AI-000;17-18;Grieks;62;112
School;14. 41525-20AI-000;17-18;Kunst (beeldende vormgeving);15;112
School;14. 41525-20AI-000;17-18;Latijn;56;112
School;14. 41525-20AI-000;17-18;Lichamelijke opvoeding;111;112
School;14. 41525-20AI-000;17-18;Literatuur;112;112
School;14. 41525-20AI-000;17-18;Maatschappijleer;112;112
School;14. 41525-20AI-000;17-18;Natuur, leven en technologie;15;112
School;14. 41525-20AI-000;17-18;Natuurkunde;77;112
School;14. 41525-20AI-000;17-18;Nederlands;112;112
School;14. 41525-20AI-000;17-18;Rekentoets;112;112
School;14. 41525-20AI-000;17-18;Scheikunde;79;112
School;14. 41525-20AI-000;17-18;Wiskunde A;63;112
School;14. 41525-20AI-000;17-18;Wiskunde B;48;112
School;14. 41525-20AI-000;17-18;Wiskunde C;1;112
School;14. 41525-20AI-000;17-18;Wiskunde D;17;112
School;14. 41525-20AI-000;18-19;Aardrijkskunde;33;104
School;14. 41525-20AI-000;18-19;Biologie;66;104
School;14. 41525-20AI-000;18-19;Duits;28;104
School;14. 41525-20AI-000;18-19;Economie;59;104
School;14. 41525-20AI-000;18-19;Engels;104;104
School;14. 41525-20AI-000;18-19;Filosofie;32;104
School;14. 41525-20AI-000;18-19;Frans;44;104
School;14. 41525-20AI-000;18-19;Geschiedenis;53;104
School;14. 41525-20AI-000;18-19;Grieks;65;104
School;14. 41525-20AI-000;18-19;Kunst (beeldende vormgeving);14;104
School;14. 41525-20AI-000;18-19;Latijn;47;104
School;14. 41525-20AI-000;18-19;Lichamelijke opvoeding;102;104
School;14. 41525-20AI-000;18-19;Literatuur;104;104
School;14. 41525-20AI-000;18-19;Maatschappijleer;104;104
School;14. 41525-20AI-000;18-19;Natuur, leven en technologie;16;104
School;14. 41525-20AI-000;18-19;Natuurkunde;63;104
School;14. 41525-20AI-000;18-19;Nederlands;104;104
School;14. 41525-20AI-000;18-19;Rekentoets;104;104
School;14. 41525-20AI-000;18-19;Scheikunde;67;104
School;14. 41525-20AI-000;18-19;Wiskunde A;50;104
School;14. 41525-20AI-000;18-19;Wiskunde B;51;104
School;14. 41525-20AI-000;18-19;Wiskunde C;3;104
School;14. 41525-20AI-000;18-19;Wiskunde D;12;104
School;14. 41525-20AI-000;19-20;Aardrijkskunde;23;107
School;14. 41525-20AI-000;19-20;Biologie;78;107
School;14. 41525-20AI-000;19-20;Duits;37;107
School;14. 41525-20AI-000;19-20;Economie;57;107
School;14. 41525-20AI-000;19-20;Engels;107;107
School;14. 41525-20AI-000;19-20;Filosofie;22;107
School;14. 41525-20AI-000;19-20;Frans;33;107
School;14. 41525-20AI-000;19-20;Geschiedenis;31;107
School;14. 41525-20AI-000;19-20;Grieks;55;107
School;14. 41525-20AI-000;19-20;Kunst (beeldende vormgeving);10;107
School;14. 41525-20AI-000;19-20;Latijn;57;107
School;14. 41525-20AI-000;19-20;Lichamelijke opvoeding;106;107
School;14. 41525-20AI-000;19-20;Literatuur;107;107
School;14. 41525-20AI-000;19-20;Maatschappijleer;107;107
School;14. 41525-20AI-000;19-20;Natuur, leven en technologie;16;107
School;14. 41525-20AI-000;19-20;Natuurkunde;77;107
School;14. 41525-20AI-000;19-20;Nederlands;107;107
School;14. 41525-20AI-000;19-20;Scheikunde;81;107
School;14. 41525-20AI-000;19-20;Wiskunde A;40;107
School;14. 41525-20AI-000;19-20;Wiskunde B;65;107
School;14. 41525-20AI-000;19-20;Wiskunde C;2;107
School;14. 41525-20AI-000;19-20;Wiskunde D;17;107
School;14. 41525-20AI-000;20-21;Aardrijkskunde;20;107
School;14. 41525-20AI-000;20-21;Biologie;65;107
School;14. 41525-20AI-000;20-21;Duits;25;107
School;14. 41525-20AI-000;20-21;Economie;72;107
School;14. 41525-20AI-000;20-21;Engels;107;107
School;14. 41525-20AI-000;20-21;Filosofie;23;107
School;14. 41525-20AI-000;20-21;Frans;44;107
School;14. 41525-20AI-000;20-21;Geschiedenis;47;107
School;14. 41525-20AI-000;20-21;Grieks;50;107
School;14. 41525-20AI-000;20-21;Kunst (beeldende vormgeving);17;107
School;14. 41525-20AI-000;20-21;Latijn;58;107
School;14. 41525-20AI-000;20-21;Lichamelijke opvoeding;103;107
School;14. 41525-20AI-000;20-21;Literatuur;107;107
School;14. 41525-20AI-000;20-21;Maatschappijleer;107;107
School;14. 41525-20AI-000;20-21;Natuur, leven en technologie;13;107
School;14. 41525-20AI-000;20-21;Natuurkunde;67;107
School;14. 41525-20AI-000;20-21;Nederlands;107;107
School;14. 41525-20AI-000;20-21;Scheikunde;71;107
School;14. 41525-20AI-000;20-21;Wiskunde A;50;107
School;14. 41525-20AI-000;20-21;Wiskunde B;55;107
School;14. 41525-20AI-000;20-21;Wiskunde C;2;107
School;14. 41525-20AI-000;20-21;Wiskunde D;8;107
School;14. 41525-20AI-000;21-22;Aardrijkskunde;16;95
School;14. 41525-20AI-000;21-22;Biologie;68;95
School;14. 41525-20AI-000;21-22;Duits;19;95
School;14. 41525-20AI-000;21-22;Economie;56;95
School;14. 41525-20AI-000;21-22;Engels;95;95
School;14. 41525-20AI-000;21-22;Filosofie;17;95
School;14. 41525-20AI-000;21-22;Frans;35;95
School;14. 41525-20AI-000;21-22;Geschiedenis;26;95
School;14. 41525-20AI-000;21-22;Grieks;67;95
School;14. 41525-20AI-000;21-22;Kunst (beeldende vormgeving);8;95
School;14. 41525-20AI-000;21-22;Latijn;28;95
School;14. 41525-20AI-000;21-22;Lichamelijke opvoeding;94;95
School;14. 41525-20AI-000;21-22;Literatuur;95;95
School;14. 41525-20AI-000;21-22;Maatschappijleer;95;95
School;14. 41525-20AI-000;21-22;Natuur, leven en technologie;13;95
School;14. 41525-20AI-000;21-22;Natuurkunde;70;95
School;14. 41525-20AI-000;21-22;Nederlands;95;95
School;14. 41525-20AI-000;21-22;Scheikunde;72;95
School;14. 41525-20AI-000;21-22;Wiskunde A;54;95
School;14. 41525-20AI-000;21-22;Wiskunde B;41;95
School;14. 41525-20AI-000;21-22;Wiskunde D;5;95
School;14. 41525-20AI-000;22-23;Aardrijkskunde;22;82
School;14. 41525-20AI-000;22-23;Biologie;58;82
School;14. 41525-20AI-000;22-23;Duits;8;82
School;14. 41525-20AI-000;22-23;Economie;41;82
School;14. 41525-20AI-000;22-23;Engels;82;82
School;14. 41525-20AI-000;22-23;Filosofie;19;82
School;14. 41525-20AI-000;22-23;Frans;24;82
School;14. 41525-20AI-000;22-23;Geschiedenis;24;82
School;14. 41525-20AI-000;22-23;Grieks;47;82
School;14. 41525-20AI-000;22-23;Kunst (beeldende vormgeving);8;82
School;14. 41525-20AI-000;22-23;Latijn;37;82
School;14. 41525-20AI-000;22-23;Lichamelijke opvoeding;82;82
School;14. 41525-20AI-000;22-23;Literatuur;82;82
School;14. 41525-20AI-000;22-23;Maatschappijleer;82;82
School;14. 41525-20AI-000;22-23;Natuur, leven en technologie;9;82
School;14. 41525-20AI-000;22-23;Natuurkunde;59;82
School;14. 41525-20AI-000;22-23;Nederlands;82;82
School;14. 41525-20AI-000;22-23;Scheikunde;61;82
School;14. 41525-20AI-000;22-23;Wiskunde A;38;82
School;14. 41525-20AI-000;22-23;Wiskunde B;42;82
School;14. 41525-20AI-000;22-23;Wiskunde C;2;82
School;14. 41525-20AI-000;22-23;Wiskunde D;11;82
School;33. 41568-20DC-000;17-18;Aardrijkskunde;54;85
School;33. 41568-20DC-000;17-18;Algemene natuurwetenschappen;85;85
School;33. 41568-20DC-000;17-18;Biologie;44;85
School;33. 41568-20DC-000;17-18;Duits;31;85
School;33. 41568-20DC-000;17-18;Economie;37;85
School;33. 41568-20DC-000;17-18;Engels;85;85
School;33. 41568-20DC-000;17-18;Filosofie;31;85
School;33. 41568-20DC-000;17-18;Frans;11;85
School;33. 41568-20DC-000;17-18;Geschiedenis;39;85
School;33. 41568-20DC-000;17-18;Grieks;32;85
School;33. 41568-20DC-000;17-18;Kunst (drama);6;85
School;33. 41568-20DC-000;17-18;Latijn;64;85
School;33. 41568-20DC-000;17-18;Lichamelijke opvoeding;82;85
School;33. 41568-20DC-000;17-18;Maatschappijleer;85;85
School;33. 41568-20DC-000;17-18;Natuurkunde;36;85
School;33. 41568-20DC-000;17-18;Nederlands;85;85
School;33. 41568-20DC-000;17-18;Rekentoets;85;85
School;33. 41568-20DC-000;17-18;Scheikunde;49;85
School;33. 41568-20DC-000;17-18;Wiskunde A;37;85
School;33. 41568-20DC-000;17-18;Wiskunde B;39;85
School;33. 41568-20DC-000;17-18;Wiskunde C;9;85
School;33. 41568-20DC-000;17-18;Wiskunde D;15;85
School;33. 41568-20DC-000;18-19;Aardrijkskunde;58;92
School;33. 41568-20DC-000;18-19;Biologie;49;92
School;33. 41568-20DC-000;18-19;Duits;23;92
School;33. 41568-20DC-000;18-19;Economie;39;92
School;33. 41568-20DC-000;18-19;Engels;92;92
School;33. 41568-20DC-000;18-19;Filosofie;20;92
School;33. 41568-20DC-000;18-19;Frans;21;92
School;33. 41568-20DC-000;18-19;Geschiedenis;39;92
School;33. 41568-20DC-000;18-19;Grieks;30;92
